Spain, Exposure to risk (period 1x1), 	Last modified: 05 Oct 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1910          22            169384.10       165964.27       335348.38
  1910          23            166425.63       156968.17       323393.80
  1910          24            171942.64       150620.64       322563.29
  1910          25            166208.76       148232.76       314441.52
  1910          26            150642.31       140447.45       291089.76
  1910          27            153923.44       141703.72       295627.15
  1910          28            145616.17       132867.08       278483.25
  1910          29            172285.47       150215.06       322500.53
  1910          30            159957.45       140188.88       300146.33
  1910          31            120370.92       114328.76       234699.68
  1910          32            132920.45       126208.11       259128.56
  1910          33            129260.39       121110.88       250371.26
  1910          34            135980.00       123434.89       259414.89
  1910          35            139595.27       124734.68       264329.95
  1910          36            126206.76       113553.77       239760.53
  1910          37            123801.25       113743.89       237545.13
  1910          38            117770.41       110113.31       227883.72
  1910          39            157290.14       143359.71       300649.86
  1910          40            146438.03       133590.61       280028.64
  1910          41             95802.73        93090.94       188893.67
  1910          42            102658.07        98299.83       200957.89
  1910          43            101335.19        95598.38       196933.56
  1910          44            117826.67       113299.74       231126.40
  1910          45            116688.48       111135.32       227823.80
  1910          46             98039.47        91278.75       189318.22
  1910          47            101989.96        94649.46       196639.42
  1910          48             99839.18        94493.08       194332.26
  1910          49            140666.86       126292.26       266959.12
  1910          50            131607.75       118223.26       249831.01
  1910          51             77420.47        76452.56       153873.03
  1910          52             79940.84        77346.42       157287.27
  1910          53             79867.93        72991.62       152859.54
  1910          54             90828.77        82076.52       172905.29
  1910          55             90997.11        83437.78       174434.89
  1910          56             78537.09        70943.61       149480.69
  1910          57             76968.74        68847.69       145816.43
  1910          58             73699.38        67447.73       141147.11
  1910          59            118669.00        97381.67       216050.67
  1910          60            113527.57        93224.43       206752.00
  1910          61             57764.76        56879.17       114643.93
  1910          62             60251.80        58258.17       118509.98
  1910          63             59540.31        55796.55       115336.86
  1910          64             67113.66        60338.41       127452.08
  1910          65             62675.75        57834.57       120510.32
  1910          66             50133.86        48514.34        98648.20
  1910          67             48417.04        44536.25        92953.29
  1910          68             43021.53        38712.82        81734.35
  1910          69             61289.63        51041.67       112331.30
  1910          70             55871.55        46785.22       102656.77
  1910          71             25223.72        24958.63        50182.35
  1910          72             25117.14        24461.66        49578.80
  1910          73             22511.20        22229.23        44740.44
  1910          74             25302.53        23658.37        48960.90
  1910          75             23881.82        21380.06        45261.87
  1910          76             18145.38        16703.19        34848.57
  1910          77             16177.50        15078.80        31256.30
  1910          78             13662.85        12177.05        25839.91
  1910          79             20882.58        14802.29        35684.87
  1910          80             19007.45        13335.91        32343.36
  1910          81             15490.86        11055.38        26546.24
  1910          82             13497.07         9439.71        22936.77
  1910          83             11644.04         7910.97        19555.01
  1910          84             10023.13         6526.94        16550.07
  1910          85              8228.56         5147.14        13375.71
  1910          86              6656.15         4002.27        10658.42
  1910          87              5400.12         3085.35         8485.46
  1910          88              4406.34         2387.51         6793.85
  1910          89              3635.30         1882.45         5517.74
  1910          90              2774.48         1412.44         4186.92
  1910          91              1981.15          990.91         2972.06
  1910          92              1583.22          756.23         2339.45
  1910          93              1257.43          559.40         1816.83
  1910          94              1028.33          427.43         1455.76
  1910          95               770.53          314.79         1085.32
  1910          96               513.50          212.11          725.61
  1910          97               340.84          135.55          476.38
  1910          98               233.37           82.15          315.52
  1910          99               145.78           45.99          191.77
  1910         100               111.04           33.74          144.78
  1910         101                76.66           19.69           96.35
  1910         102                44.75            9.63           54.38
  1910         103                31.72            7.42           39.14
  1910         104                19.63            3.96           23.59
  1910         105                11.97            1.43           13.40
  1910         106                 7.14            0.36            7.50
  1910         107                 3.83            0.05            3.88
  1910         108                 1.91            0.00            1.91
  1910         109                 0.94            0.00            0.94
  1910         110+                0.19            0.00            0.19
  1911           0            247940.76       263198.32       511139.08
  1911           1            212579.38       216542.45       429121.83
  1911           2            229239.04       234880.04       464119.08
  1911           3            243246.92       248701.77       491948.69
  1911           4            235710.29       238662.41       474372.70
  1911           5            234112.35       237943.05       472055.40
  1911           6            232192.29       235359.05       467551.33
  1911           7            237027.54       238126.78       475154.32
  1911           8            235495.72       238276.64       473772.36
  1911           9            224249.64       226963.78       451213.41
  1911          10            220465.80       221629.03       442094.83
  1911          11            219680.23       219081.07       438761.30
  1911          12            205449.57       205581.44       411031.01
  1911          13            207322.97       206411.85       413734.82
  1911          14            197893.23       198204.32       396097.55
  1911          15            192852.56       189574.23       382426.79
  1911          16            185884.74       176295.59       362180.34
  1911          17            180836.75       172115.97       352952.72
  1911          18            189446.89       176600.62       366047.51
  1911          19            182208.70       163821.35       346030.05
  1911          20            180993.99       150280.46       331274.45
  1911          21            174487.75       149166.34       323654.08
  1911          22            160836.93       152783.63       313620.56
  1911          23            167533.48       164185.02       331718.50
  1911          24            164804.85       154802.85       319607.70
  1911          25            169753.02       148805.85       318558.87
  1911          26            164627.23       147232.61       311859.83
  1911          27            148997.14       138898.87       287896.01
  1911          28            152243.06       139969.91       292212.97
  1911          29            143586.64       131338.77       274925.41
  1911          30            170989.46       149109.15       320098.61
  1911          31            159459.41       140574.99       300034.40
  1911          32            119977.30       113908.41       233885.71
  1911          33            131735.08       125228.13       256963.21
  1911          34            127955.55       119689.86       247645.42
  1911          35            134910.18       122378.95       257289.12
  1911          36            138909.30       124383.34       263292.64
  1911          37            124384.35       112127.95       236512.30
  1911          38            122731.07       112759.20       235490.27
  1911          39            116381.88       108861.62       225243.51
  1911          40            155890.43       142071.52       297961.95
  1911          41            144447.52       131957.49       276405.01
  1911          42             95369.04        92548.08       187917.12
  1911          43            101312.76        96933.31       198246.07
  1911          44            100429.96        94754.71       195184.67
  1911          45            116287.08       111720.22       228007.30
  1911          46            115195.41       109433.33       224628.74
  1911          47             96783.96        90082.64       186866.60
  1911          48            101004.05        93558.92       194562.97
  1911          49             97981.71        92758.21       190739.91
  1911          50            139111.94       124687.32       263799.26
  1911          51            129625.87       115992.95       245618.82
  1911          52             76941.57        75689.30       152630.87
  1911          53             78654.15        75889.71       154543.86
  1911          54             79148.86        71990.73       151139.59
  1911          55             89077.04        80425.66       169502.70
  1911          56             89564.93        81709.10       171274.03
  1911          57             76730.39        69116.94       145847.33
  1911          58             75806.49        67414.26       143220.76
  1911          59             71619.25        65321.33       136940.58
  1911          60            116003.05        94705.44       210708.49
  1911          61            107724.07        88602.75       196326.82
  1911          62             56389.66        55095.99       111485.64
  1911          63             57896.06        55562.72       113458.78
  1911          64             57327.58        53326.00       110653.58
  1911          65             63843.80        57082.54       120926.35
  1911          66             59485.32        54561.31       114046.62
  1911          67             47490.98        45610.38        93101.36
  1911          68             46279.61        42107.90        88387.51
  1911          69             40644.92        36328.01        76972.93
  1911          70             57944.53        48089.50       106034.03
  1911          71             50657.00        42440.80        93097.79
  1911          72             23745.27        23213.86        46959.13
  1911          73             22853.08        22022.98        44876.06
  1911          74             20630.88        20052.86        40683.74
  1911          75             22783.14        20987.75        43770.89
  1911          76             21136.69        18635.55        39772.24
  1911          77             16020.97        14477.94        30498.91
  1911          78             14251.20        12930.20        27181.41
  1911          79             11827.90        10244.96        22072.86
  1911          80             18663.87        12888.14        31552.01
  1911          81             15798.64        11005.50        26804.14
  1911          82             13837.92         9595.82        23433.74
  1911          83             11759.71         7937.49        19697.20
  1911          84              9984.46         6486.43        16470.88
  1911          85              8190.16         5106.91        13297.07
  1911          86              6678.79         4000.21        10679.00
  1911          87              5455.48         3126.68         8582.16
  1911          88              4415.94         2381.44         6797.38
  1911          89              3611.12         1820.20         5431.33
  1911          90              2768.98         1363.38         4132.36
  1911          91              2030.18         1010.28         3040.46
  1911          92              1645.12          797.96         2443.08
  1911          93              1273.39          579.15         1852.54
  1911          94              1020.48          431.57         1452.04
  1911          95               797.83          314.39         1112.22
  1911          96               555.23          217.05          772.28
  1911          97               348.79          137.95          486.74
  1911          98               222.04           81.15          303.20
  1911          99               142.84           48.61          191.44
  1911         100                99.35           31.05          130.40
  1911         101                75.87           22.77           98.63
  1911         102                47.08           12.25           59.33
  1911         103                26.97            5.75           32.72
  1911         104                18.47            4.45           22.92
  1911         105                10.95            2.21           13.16
  1911         106                 6.40            0.46            6.86
  1911         107                 3.64            0.00            3.64
  1911         108                 1.66            0.00            1.66
  1911         109                 0.60            0.00            0.60
  1911         110+                0.16            0.00            0.16
  1912           0            275063.72       297946.16       573009.88
  1912           1            225523.48       234938.77       460462.25
  1912           2            205011.04       207945.09       412956.13
  1912           3            223978.23       228909.35       452887.58
  1912           4            239391.19       244210.83       483602.02
  1912           5            232530.21       235157.77       467687.98
  1912           6            232107.94       235241.13       467349.07
  1912           7            230168.04       232031.24       462199.28
  1912           8            234740.34       234636.75       469377.09
  1912           9            234007.43       235091.08       469098.51
  1912          10            222839.50       223289.52       446129.03
  1912          11            219556.02       217625.67       437181.69
  1912          12            218859.21       215712.15       434571.36
  1912          13            203010.92       202609.54       405620.46
  1912          14            205322.57       203856.96       409179.53
  1912          15            196943.42       195686.93       392630.35
  1912          16            193111.74       187961.19       381072.94
  1912          17            186061.62       175341.47       361403.09
  1912          18            179936.82       170307.35       350244.17
  1912          19            187804.55       174484.31       362288.86
  1912          20            179818.25       161665.98       341484.23
  1912          21            181042.93       151195.68       332238.61
  1912          22            174823.47       150121.18       324944.65
  1912          23            158587.10       150597.89       309184.99
  1912          24            165371.10       161518.38       326889.48
  1912          25            162245.68       152031.28       314276.96
  1912          26            167248.52       147133.87       314382.39
  1912          27            162661.13       145785.12       308446.25
  1912          28            146868.58       136682.20       283550.78
  1912          29            149810.12       137784.23       287594.35
  1912          30            141458.66       129664.85       271123.50
  1912          31            170499.65       149419.52       319919.17
  1912          32            159792.88       141523.52       301316.41
  1912          33            119437.99       113399.90       232837.89
  1912          34            130494.03       123890.64       254384.67
  1912          35            126834.69       118284.16       245118.84
  1912          36            134480.84       122089.62       256570.45
  1912          37            137743.12       123780.11       261523.23
  1912          38            122659.22       110808.54       233467.76
  1912          39            121404.46       111620.87       233025.33
  1912          40            114699.38       107443.07       222142.45
  1912          41            153951.86       140556.66       294508.52
  1912          42            143372.26       131093.96       274466.22
  1912          43             94526.97        91733.82       186260.80
  1912          44            100105.80        95919.75       196025.55
  1912          45             99022.53        93508.16       192530.69
  1912          46            114561.70       109926.76       224488.47
  1912          47            113749.06       108015.00       221764.06
  1912          48             95584.58        89026.02       184610.60
  1912          49             99282.43        92112.03       191394.46
  1912          50             95713.57        90842.74       186556.31
  1912          51            137250.41       122635.68       259886.08
  1912          52            128809.70       114721.44       243531.14
  1912          53             76291.99        74830.11       151122.10
  1912          54             77916.58        74967.75       152884.32
  1912          55             77998.85        70938.68       148937.53
  1912          56             87547.72        78933.10       166480.82
  1912          57             88100.83        80118.12       168218.94
  1912          58             75284.87        67654.11       142938.98
  1912          59             74092.95        65720.97       139813.92
  1912          60             68508.98        62574.27       131083.25
  1912          61            110631.32        90437.26       201068.58
  1912          62            103693.33        85110.76       188804.09
  1912          63             54500.93        52759.43       107260.35
  1912          64             55556.18        52917.52       108473.70
  1912          65             54263.69        50273.86       104537.55
  1912          66             60349.19        53692.12       114041.30
  1912          67             56630.69        51560.83       108191.51
  1912          68             45191.38        43081.04        88272.42
  1912          69             44232.01        40034.13        84266.14
  1912          70             37246.12        33519.63        70765.75
  1912          71             53438.86        44369.66        97808.52
  1912          72             48031.48        39820.10        87851.58
  1912          73             22243.43        21355.64        43599.07
  1912          74             21380.50        20124.23        41504.74
  1912          75             18719.38        17819.11        36538.49
  1912          76             20490.07        18529.93        39019.99
  1912          77             19301.42        16555.91        35857.32
  1912          78             14406.11        12495.33        26901.44
  1912          79             12937.68        11269.66        24207.34
  1912          80             18458.07        12904.40        31362.47
  1912          81             15557.43        10680.58        26238.01
  1912          82             14174.39         9598.21        23772.60
  1912          83             12139.03         8116.27        20255.30
  1912          84             10155.82         6555.93        16711.75
  1912          85              8200.40         5093.77        13294.17
  1912          86              6690.21         3992.30        10682.50
  1912          87              5510.07         3149.27         8659.34
  1912          88              4489.06         2418.72         6907.78
  1912          89              3646.04         1817.40         5463.44
  1912          90              2770.16         1316.59         4086.75
  1912          91              2046.85          978.13         3024.97
  1912          92              1705.48          815.93         2521.40
  1912          93              1332.67          611.58         1944.25
  1912          94              1032.47          441.93         1474.39
  1912          95               780.64          309.49         1090.14
  1912          96               579.34          212.70          792.04
  1912          97               393.29          146.71          540.00
  1912          98               230.88           89.83          320.71
  1912          99               130.82           49.14          179.96
  1912         100                95.40           32.12          127.52
  1912         101                67.68           20.15           87.83
  1912         102                46.86           13.98           60.84
  1912         103                28.69            7.06           35.75
  1912         104                15.80            3.38           19.18
  1912         105                10.49            2.56           13.05
  1912         106                 5.88            1.10            6.98
  1912         107                 3.24            0.06            3.30
  1912         108                 1.70            0.00            1.70
  1912         109                 0.50            0.00            0.50
  1912         110+                0.00            0.00            0.00
  1913           0            279764.42       302742.99       582507.41
  1913           1            251353.64       267713.67       519067.31
  1913           2            218002.03       225718.41       443720.44
  1913           3            203995.72       206504.67       410500.39
  1913           4            222043.90       226451.27       448495.18
  1913           5            237178.02       241375.99       478554.00
  1913           6            230070.88       232534.57       462605.45
  1913           7            230661.79       233151.29       463813.08
  1913           8            228650.46       229186.00       457836.45
  1913           9            232690.05       231397.72       464087.77
  1913          10            232666.26       232030.36       464696.63
  1913          11            221502.51       219698.02       441200.52
  1913          12            218676.84       213675.95       432352.79
  1913          13            218043.63       212351.71       430395.34
  1913          14            200515.16       199606.90       400122.06
  1913          15            203233.45       201265.01       404498.46
  1913          16            195947.51       193143.40       389090.90
  1913          17            193311.86       186223.10       379534.95
  1913          18            186179.75       174214.47       360394.22
  1913          19            179099.15       168474.65       347573.80
  1913          20            186166.76       172387.70       358554.46
  1913          21            177458.36       159534.03       336992.39
  1913          22            181022.12       152042.01       333064.13
  1913          23            175033.93       151018.36       326052.29
  1913          24            156368.03       148471.89       304839.92
  1913          25            163183.47       158913.10       322096.57
  1913          26            159709.13       149306.42       309015.55
  1913          27            164811.52       145490.70       310302.22
  1913          28            160646.74       144317.79       304964.54
  1913          29            144871.88       134546.82       279418.70
  1913          30            147286.90       135531.47       282818.37
  1913          31            139389.31       128046.58       267435.89
  1913          32            170192.48       149818.96       320011.45
  1913          33            159964.21       142303.47       302267.68
  1913          34            118961.98       112879.37       231841.36
  1913          35            129228.61       122533.54       251762.15
  1913          36            125683.68       116868.15       242551.84
  1913          37            134175.95       121899.00       256074.95
  1913          38            136574.78       123139.69       259714.48
  1913          39            120975.95       109488.76       230464.70
  1913          40            119743.79       110270.24       230014.03
  1913          41            113049.22       106083.12       219132.34
  1913          42            152368.71       139166.04       291534.76
  1913          43            142216.41       130076.29       272292.70
  1913          44             93760.10        90947.53       184707.63
  1913          45             98692.50        94627.51       193320.02
  1913          46             97653.22        92219.00       189872.22
  1913          47            113070.50       108304.46       221374.96
  1913          48            112202.79       106437.86       218640.65
  1913          49             94428.00        87913.10       182341.10
  1913          50             97094.85        90216.40       187311.25
  1913          51             93468.12        88867.17       182335.29
  1913          52            135880.11       120849.97       256730.07
  1913          53            127849.21       113245.18       241094.39
  1913          54             75653.31        73963.62       149616.93
  1913          55             76908.67        73789.33       150698.00
  1913          56             76714.67        69759.88       146474.56
  1913          57             86196.48        77555.71       163752.19
  1913          58             86580.51        78420.48       165000.99
  1913          59             73824.71        66155.86       139980.58
  1913          60             71157.86        63273.13       134430.99
  1913          61             65399.70        59811.94       125211.65
  1913          62            106432.97        86713.67       193146.64
  1913          63             99299.91        81200.33       180500.25
  1913          64             52522.60        50331.56       102854.17
  1913          65             52723.77        49873.74       102597.51
  1913          66             51177.88        47164.09        98341.97
  1913          67             57313.98        50626.34       107940.32
  1913          68             53752.21        48534.57       102286.78
  1913          69             43102.66        40740.63        83843.29
