Mes;Nom mes;Any;Regió Policial (RP);Àrea Bàsica Policial (ABP);Títol Codi Penal;Tipus de fet;Coneguts;Resolts;Detencions
1;gener;2013;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;2;1;
1;gener;2013;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;2;2;2
1;gener;2013;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;98;23;22
1;gener;2013;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;113;7;10
1;gener;2013;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;60;14;8
1;gener;2013;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;17;12;1
1;gener;2013;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra la llibertat;Amenaces;9;8;5
1;gener;2013;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra la llibertat;Coaccions;2;1;
1;gener;2013;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;2;1;
1;gener;2013;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;1;1;1
1;gener;2013;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra la llibertat i la indemnitat sexuals;Assetjament sexual;1;1;
1;gener;2013;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra la llibertat i la indemnitat sexuals;Exhibicionisme i provocació sexual;1;;
1;gener;2013;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra la llibertat i la indemnitat sexuals;Relatius a la prostitució;1;;
1;gener;2013;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;5;3;
1;gener;2013;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra l'Administració de justícia;Trencament de condemna;5;5;3
1;gener;2013;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra les relacions familiars;Contra els drets i deures familiars;3;3;
1;gener;2013;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra l'ordre públic;Organitzacions i grups criminals;1;;3
1;gener;2013;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;8;8;9
1;gener;2013;RP  Metropolitana Nord;ABP Cerdanyola;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;4;4;4
1;gener;2013;RP  Metropolitana Nord;ABP Cerdanyola;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Contra els recursos naturals i el medi ambient;1;;
1;gener;2013;RP  Metropolitana Nord;ABP Cerdanyola;Faltes contra el patrimoni;Faltes contra el patrimoni;358;62;1
1;gener;2013;RP  Metropolitana Nord;ABP Cerdanyola;Faltes contra els interessos generals;Faltes contra els interessos generals;1;1;
1;gener;2013;RP  Metropolitana Nord;ABP Cerdanyola;Faltes contra les persones;Faltes contra les persones;45;37;
1;gener;2013;RP  Metropolitana Nord;ABP Cerdanyola;Faltes contra l'ordre públic;Faltes contra l'ordre públic;6;6;
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;De l’homicidi i les seves formes;Homicidi per imprudència;1;;1
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;De l’homicidi i les seves formes;Homicidi temptativa;3;2;1
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;De les falsedats;De la usurpació de l'estat civil;2;1;
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;De les falsedats;Falsedats documentals;2;2;
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;De les falsedats;Falsificació de moneda i efectes timbrats;2;1;
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;De les lesions;Lesions;34;31;9
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;5;4;3
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;9;9;1
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;58;9;3
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;1;1;
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;35;6;
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;153;23;8
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;4;3;
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Propietat industrial;1;;
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;3;3;1
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;222;40;35
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;135;10;17
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;60;16;15
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;20;6;1
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;1;1;
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;3;;
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;Delictes contra la llibertat;Amenaces;17;18;7
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;Delictes contra la llibertat;Coaccions;1;;
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;Delictes contra la llibertat;Detenció il·legal;2;1;2
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;1;1;
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;Delictes contra la llibertat i la indemnitat sexuals;Relatius a la prostitució;;1;
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;5;4;
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;Delictes contra l'Administració de justícia;Trencament de condemna;4;4;3
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;Delictes contra les relacions familiars;Contra els drets i deures familiars;7;7;
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;6;6;5
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;5;4;7
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Contra l'ordenació del territori;;2;
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;1;;
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;Faltes contra el patrimoni;Faltes contra el patrimoni;501;47;
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;Faltes contra les persones;Faltes contra les persones;75;58;
1;gener;2013;RP  Metropolitana Nord;ABP Granollers;Faltes contra l'ordre públic;Faltes contra l'ordre públic;1;1;
1;gener;2013;RP  Metropolitana Nord;ABP Mataró;De les falsedats;De la usurpació de l'estat civil;3;1;1
1;gener;2013;RP  Metropolitana Nord;ABP Mataró;De les falsedats;Falsedats documentals;3;2;2
1;gener;2013;RP  Metropolitana Nord;ABP Mataró;De les falsedats;Falsificació de moneda i efectes timbrats;1;;
1;gener;2013;RP  Metropolitana Nord;ABP Mataró;De les lesions;Lesions;17;16;10
1;gener;2013;RP  Metropolitana Nord;ABP Mataró;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;4;5;3
1;gener;2013;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;2;3;
1;gener;2013;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;30;3;
1;gener;2013;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;1;;
1;gener;2013;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;16;6;
1;gener;2013;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;62;8;6
1;gener;2013;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;3;2;2
1;gener;2013;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;1;3;3
1;gener;2013;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;104;7;16
1;gener;2013;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;94;5;4
1;gener;2013;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;67;16;11
1;gener;2013;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;30;11;4
1;gener;2013;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;2;1;
1;gener;2013;RP  Metropolitana Nord;ABP Mataró;Delictes contra l’honor;Calúmnia;1;1;
1;gener;2013;RP  Metropolitana Nord;ABP Mataró;Delictes contra la llibertat;Amenaces;6;5;4
1;gener;2013;RP  Metropolitana Nord;ABP Mataró;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;2;2;2
1;gener;2013;RP  Metropolitana Nord;ABP Mataró;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;1;1;
1;gener;2013;RP  Metropolitana Nord;ABP Mataró;Delictes contra l'Administració de justícia;Trencament de condemna;5;5;4
1;gener;2013;RP  Metropolitana Nord;ABP Mataró;Delictes contra les relacions familiars;Contra els drets i deures familiars;7;7;
1;gener;2013;RP  Metropolitana Nord;ABP Mataró;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;3;2;2
1;gener;2013;RP  Metropolitana Nord;ABP Mataró;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;2;;
1;gener;2013;RP  Metropolitana Nord;ABP Mataró;Faltes contra el patrimoni;Faltes contra el patrimoni;322;58;2
1;gener;2013;RP  Metropolitana Nord;ABP Mataró;Faltes contra les persones;Faltes contra les persones;49;40;
1;gener;2013;RP  Metropolitana Nord;ABP Mataró;Faltes contra l'ordre públic;Faltes contra l'ordre públic;1;;
1;gener;2013;RP  Metropolitana Nord;ABP Mollet del Vallès;De les falsedats;Falsedats documentals;1;1;1
1;gener;2013;RP  Metropolitana Nord;ABP Mollet del Vallès;De les lesions;Lesions;8;7;4
1;gener;2013;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;2;;
1;gener;2013;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;7;2;
1;gener;2013;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;7;1;
1;gener;2013;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;31;8;
1;gener;2013;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;2;;
1;gener;2013;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;2;2;
1;gener;2013;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;63;21;11
1;gener;2013;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;36;1;
1;gener;2013;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;25;9;7
1;gener;2013;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;9;6;4
1;gener;2013;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;;
1;gener;2013;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;1;1;1
1;gener;2013;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra la llibertat;Amenaces;5;5;1
1;gener;2013;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra la llibertat;Coaccions;2;2;
1;gener;2013;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;1;1;
1;gener;2013;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;1;1;
1;gener;2013;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra l'Administració de justícia;Obstrucció a la justícia i deslleialtat professional;1;;
1;gener;2013;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra l'Administració de justícia;Trencament de condemna;4;4;3
1;gener;2013;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra l'ordre públic;Desordres públics;1;1;
1;gener;2013;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;2;2;3
1;gener;2013;RP  Metropolitana Nord;ABP Mollet del Vallès;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;2;2;2
1;gener;2013;RP  Metropolitana Nord;ABP Mollet del Vallès;Faltes contra el patrimoni;Faltes contra el patrimoni;147;18;2
1;gener;2013;RP  Metropolitana Nord;ABP Mollet del Vallès;Faltes contra els interessos generals;Faltes contra els interessos generals;1;;
1;gener;2013;RP  Metropolitana Nord;ABP Mollet del Vallès;Faltes contra les persones;Faltes contra les persones;29;26;
1;gener;2013;RP  Metropolitana Nord;ABP Mollet del Vallès;Faltes contra l'ordre públic;Faltes contra l'ordre públic;4;4;
1;gener;2013;RP  Metropolitana Nord;ABP Premià de Mar;De les falsedats;De la usurpació de l'estat civil;1;;
1;gener;2013;RP  Metropolitana Nord;ABP Premià de Mar;De les falsedats;Falsedats documentals;5;1;
1;gener;2013;RP  Metropolitana Nord;ABP Premià de Mar;De les lesions;Lesions;16;14;1
1;gener;2013;RP  Metropolitana Nord;ABP Premià de Mar;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;5;6;
1;gener;2013;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;4;3;
1;gener;2013;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;11;1;
1;gener;2013;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;1;;
1;gener;2013;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;21;5;
1;gener;2013;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;33;5;2
1;gener;2013;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;1;1;
1;gener;2013;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;44;7;1
1;gener;2013;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;65;4;3
1;gener;2013;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;14;4;2
1;gener;2013;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;21;5;
1;gener;2013;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra la llibertat;Amenaces;7;7;1
