Mes;Nom mes;Any;Regió Policial (RP);Àrea Bàsica Policial (ABP);Títol Codi Penal;Tipus de fet;Coneguts;Resolts;Detencions
1;gener;2017;RP  Metropolitana Nord;ABP Badalona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;42;29;
1;gener;2017;RP  Metropolitana Nord;ABP Badalona;Delictes contra l’honor;Calúmnia;1;1;
1;gener;2017;RP  Metropolitana Nord;ABP Badalona;Delictes contra l’honor;Injúria;1;1;
1;gener;2017;RP  Metropolitana Nord;ABP Badalona;Delictes contra la llibertat;Amenaces;41;43;8
1;gener;2017;RP  Metropolitana Nord;ABP Badalona;Delictes contra la llibertat;Coaccions;7;6;1
1;gener;2017;RP  Metropolitana Nord;ABP Badalona;Delictes contra la llibertat;Detenció il·legal;1;1;1
1;gener;2017;RP  Metropolitana Nord;ABP Badalona;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;4;4;2
1;gener;2017;RP  Metropolitana Nord;ABP Badalona;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;;1;1
1;gener;2017;RP  Metropolitana Nord;ABP Badalona;Delictes contra la llibertat i la indemnitat sexuals;Assetjament sexual;;1;
1;gener;2017;RP  Metropolitana Nord;ABP Badalona;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;2;3;1
1;gener;2017;RP  Metropolitana Nord;ABP Badalona;Delictes contra l'Administració de justícia;Trencament de condemna;5;4;4
1;gener;2017;RP  Metropolitana Nord;ABP Badalona;Delictes contra les relacions familiars;Contra els drets i deures familiars;3;3;
1;gener;2017;RP  Metropolitana Nord;ABP Badalona;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;7;6;6
1;gener;2017;RP  Metropolitana Nord;ABP Badalona;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;7;6;2
1;gener;2017;RP  Metropolitana Nord;ABP Badalona;Dels delictes contra la seguretat col·lectiva;Incendi;1;;
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;De l’homicidi i les seves formes;Homicidi per imprudència;1;1;1
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;De les falsedats;De la usurpació de l'estat civil;1;1;
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;De les falsedats;Falsedats documentals;7;6;
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;De les falsedats;Falsificació de moneda i efectes timbrats;1;1;
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;De les falsedats;Usurpació de funcions públiques i intrusisme;2;2;
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;De les lesions;Lesions;24;24;7
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;5;6;1
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;5;1;
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;111;8;
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;1;1;
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;67;17;
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Extorsió;1;;
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;176;27;7
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;12;11;
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;79;2;2
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;40;2;2
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;31;5;9
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;16;5;
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra l’honor;Calúmnia;1;1;
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;2;;
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra la llibertat;Amenaces;19;20;2
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra la llibertat;Coaccions;2;3;
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;3;2;
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;1;1;
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra la llibertat i la indemnitat sexuals;Exhibicionisme i provocació sexual;1;1;1
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra la llibertat i la indemnitat sexuals;Relatius a la prostitució;1;1;1
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;3;2;
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra l'Administració de justícia;Trencament de condemna;4;4;1
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra les relacions familiars;Contra els drets i deures familiars;4;4;1
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra l'ordre públic;Desordres públics;1;;
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;6;6;5
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;1;1;1
1;gener;2017;RP  Metropolitana Nord;ABP Cerdanyola;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Contra els recursos naturals i el medi ambient;1;;
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;De l’homicidi i les seves formes;Homicidi per imprudència;1;;
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;De les falsedats;De la usurpació de l'estat civil;5;2;
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;De les falsedats;Falsedats documentals;3;3;1
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;De les falsedats;Falsificació de moneda i efectes timbrats;1;;
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;De les lesions;Lesions;60;55;8
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;4;3;1
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;13;10;
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;150;11;
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;1;1;
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;131;11;1
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;335;46;11
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;12;10;
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;3;4;
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;222;10;9
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;75;7;2
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;56;14;7
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;19;7;
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;Delictes contra l’honor;Calúmnia;1;1;
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;Delictes contra l’honor;Injúria;2;2;
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;2;1;
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;3;2;
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;Delictes contra la llibertat;Amenaces;30;28;1
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;Delictes contra la llibertat;Coaccions;7;6;
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;Delictes contra la llibertat;Detenció il·legal;2;1;1
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;Delictes contra la llibertat;Segrest;1;1;1
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;6;6;3
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;1;;
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;Delictes contra la llibertat i la indemnitat sexuals;Relatius a la prostitució;1;1;
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;1;1;
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;Delictes contra l'Administració de justícia;Trencament de condemna;5;6;2
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;Delictes contra les relacions familiars;Contra els drets i deures familiars;4;3;
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;8;9;6
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;3;3;3
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;Dels delictes contra la seguretat col·lectiva;Incendi;1;1;1
1;gener;2017;RP  Metropolitana Nord;ABP Granollers;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;2;1;
1;gener;2017;RP  Metropolitana Nord;ABP Mataró;De l’homicidi i les seves formes;Homicidi consumat;1;1;
1;gener;2017;RP  Metropolitana Nord;ABP Mataró;De les falsedats;De la usurpació de l'estat civil;1;;
1;gener;2017;RP  Metropolitana Nord;ABP Mataró;De les falsedats;Falsedats documentals;4;2;
1;gener;2017;RP  Metropolitana Nord;ABP Mataró;De les falsedats;Falsificació de moneda i efectes timbrats;4;2;
1;gener;2017;RP  Metropolitana Nord;ABP Mataró;De les lesions;Lesions;35;33;5
1;gener;2017;RP  Metropolitana Nord;ABP Mataró;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;2;2;
1;gener;2017;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;8;5;
1;gener;2017;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;96;8;5
1;gener;2017;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;2;1;
1;gener;2017;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;67;8;
1;gener;2017;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;264;33;1
1;gener;2017;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;5;2;
1;gener;2017;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;5;5;2
1;gener;2017;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;76;17;6
1;gener;2017;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;29;2;3
1;gener;2017;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;56;8;9
1;gener;2017;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;19;5;
1;gener;2017;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;1;2;
1;gener;2017;RP  Metropolitana Nord;ABP Mataró;Delictes contra la llibertat;Amenaces;16;14;3
1;gener;2017;RP  Metropolitana Nord;ABP Mataró;Delictes contra la llibertat;Coaccions;3;4;
1;gener;2017;RP  Metropolitana Nord;ABP Mataró;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;1;1;1
1;gener;2017;RP  Metropolitana Nord;ABP Mataró;Delictes contra la llibertat i la indemnitat sexuals;Exhibicionisme i provocació sexual;1;1;
1;gener;2017;RP  Metropolitana Nord;ABP Mataró;Delictes contra l'Administració de justícia;Obstrucció a la justícia i deslleialtat professional;2;2;
1;gener;2017;RP  Metropolitana Nord;ABP Mataró;Delictes contra l'Administració de justícia;Trencament de condemna;4;4;2
1;gener;2017;RP  Metropolitana Nord;ABP Mataró;Delictes contra les relacions familiars;Contra els drets i deures familiars;1;1;
1;gener;2017;RP  Metropolitana Nord;ABP Mataró;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;6;7;8
1;gener;2017;RP  Metropolitana Nord;ABP Mataró;Dels delictes contra els drets dels treballadors;Contra els drets dels treballadors;1;1;
1;gener;2017;RP  Metropolitana Nord;ABP Mataró;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;3;1;3
1;gener;2017;RP  Metropolitana Nord;ABP Mollet del Vallès;De les falsedats;De la usurpació de l'estat civil;3;;
1;gener;2017;RP  Metropolitana Nord;ABP Mollet del Vallès;De les falsedats;Usurpació de funcions públiques i intrusisme;1;;
1;gener;2017;RP  Metropolitana Nord;ABP Mollet del Vallès;De les lesions;Lesions;32;29;4
1;gener;2017;RP  Metropolitana Nord;ABP Mollet del Vallès;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;2;2;
1;gener;2017;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;5;3;
1;gener;2017;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;66;3;
1;gener;2017;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;47;6;
1;gener;2017;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;106;24;
1;gener;2017;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;12;10;
1;gener;2017;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;42;4;5
1;gener;2017;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;19;1;
1;gener;2017;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;22;11;1
1;gener;2017;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;15;7;
1;gener;2017;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;3;2;
1;gener;2017;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra la llibertat;Amenaces;11;13;2
1;gener;2017;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra la llibertat;Coaccions;3;3;
1;gener;2017;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra la llibertat;Detenció il·legal;;1;
1;gener;2017;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;2;2;1
1;gener;2017;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;3;6;
1;gener;2017;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra l'Administració de justícia;Trencament de condemna;2;2;
1;gener;2017;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;3;3;4
1;gener;2017;RP  Metropolitana Nord;ABP Mollet del Vallès;Dels delictes contra els drets dels treballadors;Contra els drets dels treballadors;1;1;
1;gener;2017;RP  Metropolitana Nord;ABP Mollet del Vallès;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;1;1;
1;gener;2017;RP  Metropolitana Nord;ABP Premià de Mar;De les falsedats;Falsedats documentals;2;;
1;gener;2017;RP  Metropolitana Nord;ABP Premià de Mar;De les lesions;Lesions;20;19;1
1;gener;2017;RP  Metropolitana Nord;ABP Premià de Mar;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;3;2;1
1;gener;2017;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;5;5;
1;gener;2017;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;59;7;
1;gener;2017;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;66;10;2
1;gener;2017;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;118;14;1
1;gener;2017;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;4;3;
1;gener;2017;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;1;2;
1;gener;2017;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;88;15;7
1;gener;2017;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;54;4;3
1;gener;2017;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;11;2;2
1;gener;2017;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;13;3;
1;gener;2017;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;2;;
