Mes;Nom mes;Any;Regió Policial (RP);Àrea Bàsica Policial (ABP);Títol Codi Penal;Tipus de fet;Coneguts;Resolts;Detencions
1;gener;2019;RP Ponent;ABP Noguera;De les lesions;Lesions;10;10;1
1;gener;2019;RP Ponent;ABP Noguera;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;1;1;
1;gener;2019;RP Ponent;ABP Noguera;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;1;1;
1;gener;2019;RP Ponent;ABP Noguera;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;14;3;
1;gener;2019;RP Ponent;ABP Noguera;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;19;3;
1;gener;2019;RP Ponent;ABP Noguera;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;10;1;
1;gener;2019;RP Ponent;ABP Noguera;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;2;1;
1;gener;2019;RP Ponent;ABP Noguera;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;15;2;4
1;gener;2019;RP Ponent;ABP Noguera;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;1;;
1;gener;2019;RP Ponent;ABP Noguera;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;1;1;
1;gener;2019;RP Ponent;ABP Noguera;Delictes contra la llibertat;Amenaces;4;3;
1;gener;2019;RP Ponent;ABP Noguera;Delictes contra l'Administració de justícia;Obstrucció a la justícia i deslleialtat professional;2;2;1
1;gener;2019;RP Ponent;ABP Noguera;Delictes contra les relacions familiars;Contra els drets i deures familiars;1;1;
1;gener;2019;RP Ponent;ABP Noguera;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;1;1;
1;gener;2019;RP Ponent;ABP Noguera;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;1;1;1
1;gener;2019;RP Ponent;ABP Segarra - Urgell;De les falsedats;Falsedats documentals;2;2;
1;gener;2019;RP Ponent;ABP Segarra - Urgell;De les lesions;Lesions;15;15;4
1;gener;2019;RP Ponent;ABP Segarra - Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;2;1;
1;gener;2019;RP Ponent;ABP Segarra - Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;22;4;1
1;gener;2019;RP Ponent;ABP Segarra - Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;23;5;
1;gener;2019;RP Ponent;ABP Segarra - Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;16;5;
1;gener;2019;RP Ponent;ABP Segarra - Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;3;2;
1;gener;2019;RP Ponent;ABP Segarra - Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;19;5;1
1;gener;2019;RP Ponent;ABP Segarra - Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;6;;
1;gener;2019;RP Ponent;ABP Segarra - Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;2;1;
1;gener;2019;RP Ponent;ABP Segarra - Urgell;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;1;
1;gener;2019;RP Ponent;ABP Segarra - Urgell;Delictes contra la llibertat;Amenaces;4;2;
1;gener;2019;RP Ponent;ABP Segarra - Urgell;Delictes contra la llibertat;Coaccions;1;1;
1;gener;2019;RP Ponent;ABP Segarra - Urgell;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;2;1;
1;gener;2019;RP Ponent;ABP Segarra - Urgell;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;2;2;
1;gener;2019;RP Ponent;ABP Segarra - Urgell;Delictes contra l'Administració de justícia;Trencament de condemna;;2;1
1;gener;2019;RP Ponent;ABP Segarra - Urgell;Delictes contra les relacions familiars;Contra els drets i deures familiars;1;1;
1;gener;2019;RP Ponent;ABP Segarra - Urgell;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;1;1;1
1;gener;2019;RP Ponent;ABP Segarra - Urgell;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;;1;
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;De l’homicidi i les seves formes;Homicidi temptativa;1;1;1
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;De les falsedats;Falsedats documentals;3;4;2
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;De les falsedats;Falsificació de moneda i efectes timbrats;2;;
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;De les falsedats;Usurpació de funcions públiques i intrusisme;1;1;1
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;De les lesions;Lesions;79;71;20
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;;;1
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;21;11;
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;160;24;
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;206;33;
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;269;57;5
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;11;7;
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;151;24;13
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;148;12;8
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;41;11;10
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;9;7;2
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;3;2;
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra l’honor;Injúria;1;;
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra l’honor;Calúmnia;1;1;
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra la Constitució;Contra la llibertat de consciència, religió i respecte als difunts;1;;
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;8;4;
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;3;3;1
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra la llibertat;Amenaces;66;54;4
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra la llibertat;Coaccions;16;16;
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra la llibertat;Detenció il·legal;;1;
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;5;7;2
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;4;3;
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra la llibertat i la indemnitat sexuals;Exhibicionisme i provocació sexual;1;;
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;1;;
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra l'Administració de justícia;Obstrucció a la justícia i deslleialtat professional;4;3;
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra l'Administració de justícia;Trencament de condemna;12;10;6
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra l'Administració pública;Tràfic d'influències;;1;
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra les relacions familiars;Contra els drets i deures familiars;3;3;
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;3;3;3
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;4;4;3
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Dels delictes contra la seguretat col·lectiva;Incendi;2;2;1
1;gener;2019;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;1;;
1;gener;2019;RP Terres de l'Ebre;ABP Baix Ebre;De les falsedats;De la usurpació de l'estat civil;5;2;
1;gener;2019;RP Terres de l'Ebre;ABP Baix Ebre;De les lesions;Lesions;15;14;9
1;gener;2019;RP Terres de l'Ebre;ABP Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;3;2;
1;gener;2019;RP Terres de l'Ebre;ABP Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;33;6;
1;gener;2019;RP Terres de l'Ebre;ABP Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;50;10;
1;gener;2019;RP Terres de l'Ebre;ABP Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;65;12;3
1;gener;2019;RP Terres de l'Ebre;ABP Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;4;3;
1;gener;2019;RP Terres de l'Ebre;ABP Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;1;1;
1;gener;2019;RP Terres de l'Ebre;ABP Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;39;12;12
1;gener;2019;RP Terres de l'Ebre;ABP Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;12;;
1;gener;2019;RP Terres de l'Ebre;ABP Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;2;1;1
1;gener;2019;RP Terres de l'Ebre;ABP Baix Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;2;2;
1;gener;2019;RP Terres de l'Ebre;ABP Baix Ebre;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;;
1;gener;2019;RP Terres de l'Ebre;ABP Baix Ebre;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;1;1;1
1;gener;2019;RP Terres de l'Ebre;ABP Baix Ebre;Delictes contra la llibertat;Amenaces;16;14;4
1;gener;2019;RP Terres de l'Ebre;ABP Baix Ebre;Delictes contra la llibertat;Coaccions;6;7;
1;gener;2019;RP Terres de l'Ebre;ABP Baix Ebre;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;1;1;1
1;gener;2019;RP Terres de l'Ebre;ABP Baix Ebre;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;1;1;
1;gener;2019;RP Terres de l'Ebre;ABP Baix Ebre;Delictes contra l'Administració de justícia;Trencament de condemna;4;4;1
1;gener;2019;RP Terres de l'Ebre;ABP Baix Ebre;Delictes contra l'Administració pública;Infidelitat en la custòdia de documents i violació de secrets;;1;
1;gener;2019;RP Terres de l'Ebre;ABP Baix Ebre;Delictes contra les relacions familiars;Contra els drets i deures familiars;1;1;
1;gener;2019;RP Terres de l'Ebre;ABP Baix Ebre;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;2;2;1
1;gener;2019;RP Terres de l'Ebre;ABP Baix Ebre;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;1;1;1
1;gener;2019;RP Terres de l'Ebre;ABP Baix Ebre;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;2;;
1;gener;2019;RP Terres de l'Ebre;ABP Montsià;De les lesions;Lesions;11;11;2
1;gener;2019;RP Terres de l'Ebre;ABP Montsià;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;1;1;
1;gener;2019;RP Terres de l'Ebre;ABP Montsià;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;4;1;
1;gener;2019;RP Terres de l'Ebre;ABP Montsià;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;27;3;1
1;gener;2019;RP Terres de l'Ebre;ABP Montsià;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;54;4;
1;gener;2019;RP Terres de l'Ebre;ABP Montsià;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;53;6;1
1;gener;2019;RP Terres de l'Ebre;ABP Montsià;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;2;2;
1;gener;2019;RP Terres de l'Ebre;ABP Montsià;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;40;8;9
1;gener;2019;RP Terres de l'Ebre;ABP Montsià;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;7;;
1;gener;2019;RP Terres de l'Ebre;ABP Montsià;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;3;1;1
1;gener;2019;RP Terres de l'Ebre;ABP Montsià;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;3;3;1
1;gener;2019;RP Terres de l'Ebre;ABP Montsià;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;1;1
1;gener;2019;RP Terres de l'Ebre;ABP Montsià;Delictes contra la llibertat;Amenaces;12;11;3
1;gener;2019;RP Terres de l'Ebre;ABP Montsià;Delictes contra la llibertat;Coaccions;1;;
1;gener;2019;RP Terres de l'Ebre;ABP Montsià;Delictes contra la llibertat;Detenció il·legal;1;1;1
1;gener;2019;RP Terres de l'Ebre;ABP Montsià;Delictes contra la llibertat i la indemnitat sexuals;Relatius a la prostitució;;1;2
1;gener;2019;RP Terres de l'Ebre;ABP Montsià;Delictes contra l'Administració de justícia;Realització arbitrària del propi dret;1;;
1;gener;2019;RP Terres de l'Ebre;ABP Montsià;Delictes contra l'Administració de justícia;Trencament de condemna;4;4;3
1;gener;2019;RP Terres de l'Ebre;ABP Montsià;Delictes contra les relacions familiars;Contra els drets i deures familiars;2;2;
1;gener;2019;RP Terres de l'Ebre;ABP Montsià;Delictes contra l'ordre públic;Organitzacions i grups criminals;1;1;3
1;gener;2019;RP Terres de l'Ebre;ABP Montsià;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;2;1;2
1;gener;2019;RP Terres de l'Ebre;ABP Montsià;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;3;1;
1;gener;2019;RP Terres de l'Ebre;ABP Terra Alta - Ribera d'Ebre;De les falsedats;Falsedats documentals;2;1;
1;gener;2019;RP Terres de l'Ebre;ABP Terra Alta - Ribera d'Ebre;De les lesions;Lesions;6;6;3
1;gener;2019;RP Terres de l'Ebre;ABP Terra Alta - Ribera d'Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;8;;
1;gener;2019;RP Terres de l'Ebre;ABP Terra Alta - Ribera d'Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;14;;
1;gener;2019;RP Terres de l'Ebre;ABP Terra Alta - Ribera d'Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;21;6;1
1;gener;2019;RP Terres de l'Ebre;ABP Terra Alta - Ribera d'Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;15;;3
1;gener;2019;RP Terres de l'Ebre;ABP Terra Alta - Ribera d'Ebre;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;1;1;
1;gener;2019;RP Terres de l'Ebre;ABP Terra Alta - Ribera d'Ebre;Delictes contra la llibertat;Amenaces;7;6;1
1;gener;2019;RP Terres de l'Ebre;ABP Terra Alta - Ribera d'Ebre;Delictes contra la llibertat;Coaccions;1;1;
1;gener;2019;RP Terres de l'Ebre;ABP Terra Alta - Ribera d'Ebre;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;1;1;1
1;gener;2019;RP Terres de l'Ebre;ABP Terra Alta - Ribera d'Ebre;Delictes contra l'Administració de justícia;Obstrucció a la justícia i deslleialtat professional;1;1;
1;gener;2019;RP Terres de l'Ebre;ABP Terra Alta - Ribera d'Ebre;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;1;;
1;gener;2019;RP Terres de l'Ebre;ABP Terra Alta - Ribera d'Ebre;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;;1;
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;De les falsedats;De la usurpació de l'estat civil;1;;
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;De les falsedats;Falsedats documentals;1;;
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;De les falsedats;Falsificació de moneda i efectes timbrats;1;;
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;De les falsedats;Usurpació de funcions públiques i intrusisme;1;1;
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;De les lesions;Lesions;36;30;6
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;3;3;
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;5;3;
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;113;13;
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;103;13;1
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;134;19;1
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;9;8;
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;2;1;
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;106;17;8
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;51;7;2
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;12;7;7
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;10;2;
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;3;3;1
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;1;2;
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;Delictes contra l’honor;Calúmnia;1;;
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;5;4;
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;Delictes contra la llibertat;Amenaces;26;27;5
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;Delictes contra la llibertat;Coaccions;3;3;
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;3;6;1
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;1;1;1
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;Delictes contra la llibertat i la indemnitat sexuals;Exhibicionisme i provocació sexual;1;1;
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;Delictes contra la llibertat i la indemnitat sexuals;Relatius a la prostitució;;1;
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;1;;
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;Delictes contra l'Administració de justícia;Trencament de condemna;7;7;
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;Delictes contra les relacions familiars;Contra els drets i deures familiars;5;4;
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;Delictes contra l'ordre públic;Desordres públics;2;2;1
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;Delictes contra l'ordre públic;Organitzacions i grups criminals;;1;1
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;5;4;5
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;5;4;7
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;Dels delictes contra la seguretat col·lectiva;Incendi;1;1;1
2;febrer;2019;RP  Metropolitana Nord;ABP Arenys de Mar;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;1;1;
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;De l’homicidi i les seves formes;Homicidi consumat;1;;
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;De l’homicidi i les seves formes;Homicidi per imprudència;1;;
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;De l’homicidi i les seves formes;Homicidi temptativa;1;1;2
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;De les falsedats;Falsedats documentals;2;1;1
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;De les falsedats;Falsificació de moneda i efectes timbrats;1;1;
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;De les lesions;Lesions;52;44;7
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;8;7;3
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;7;7;2
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;170;18;
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;149;32;6
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;394;90;13
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;42;27;
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;6;6;1
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;84;21;18
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;149;9;8
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;139;23;18
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;38;10;
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;5;5;
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;7;3;
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;3;3;
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;Delictes contra la llibertat;Amenaces;31;30;6
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;Delictes contra la llibertat;Coaccions;8;7;
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;Delictes contra la llibertat;Detenció il·legal;3;2;1
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;5;2;
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;Delictes contra l'Administració de justícia;Trencament de condemna;3;3;3
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;Delictes contra l'Administració pública;Prevaricació de funcionaris públics;1;;
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;Delictes contra les relacions familiars;Contra els drets i deures familiars;5;4;
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;Delictes contra l'ordre públic;Organitzacions i grups criminals;;;3
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;12;13;13
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;4;4;4
2;febrer;2019;RP  Metropolitana Nord;ABP Badalona;Dels delictes contra la seguretat col·lectiva;Incendi;1;;
2;febrer;2019;RP  Metropolitana Nord;ABP Cerdanyola;De l’homicidi i les seves formes;Homicidi temptativa;2;2;2
2;febrer;2019;RP  Metropolitana Nord;ABP Cerdanyola;De les falsedats;De la usurpació de l'estat civil;3;4;1
2;febrer;2019;RP  Metropolitana Nord;ABP Cerdanyola;De les falsedats;Falsedats documentals;4;1;1
2;febrer;2019;RP  Metropolitana Nord;ABP Cerdanyola;De les falsedats;Usurpació de funcions públiques i intrusisme;1;;
2;febrer;2019;RP  Metropolitana Nord;ABP Cerdanyola;De les lesions;Lesions;33;28;7
