Mes;Nom mes;Any;Regió Policial (RP);Àrea Bàsica Policial (ABP);Títol Codi Penal;Tipus de fet;Coneguts;Resolts;Detencions
1;gener;2011;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;56;8;1
1;gener;2011;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;22;8;
1;gener;2011;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Extorsió;1;1;2
1;gener;2011;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;122;15;3
1;gener;2011;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;3;2;
1;gener;2011;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;228;26;31
1;gener;2011;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;177;7;8
1;gener;2011;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;64;9;6
1;gener;2011;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;26;11;2
1;gener;2011;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;3;2;
1;gener;2011;RP  Metropolitana Nord;ABP Granollers;Delictes contra la llibertat;Amenaces;27;27;4
1;gener;2011;RP  Metropolitana Nord;ABP Granollers;Delictes contra la llibertat;Coaccions;5;5;
1;gener;2011;RP  Metropolitana Nord;ABP Granollers;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;1;1;
1;gener;2011;RP  Metropolitana Nord;ABP Granollers;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;2;2;2
1;gener;2011;RP  Metropolitana Nord;ABP Granollers;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;2;2;
1;gener;2011;RP  Metropolitana Nord;ABP Granollers;Delictes contra l'Administració de justícia;Realització arbitrària del propi dret;;;1
1;gener;2011;RP  Metropolitana Nord;ABP Granollers;Delictes contra l'Administració de justícia;Trencament de condemna;14;14;4
1;gener;2011;RP  Metropolitana Nord;ABP Granollers;Delictes contra les relacions familiars;Contra els drets i deures familiars;5;3;
1;gener;2011;RP  Metropolitana Nord;ABP Granollers;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;10;7;4
1;gener;2011;RP  Metropolitana Nord;ABP Granollers;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;1;1;1
1;gener;2011;RP  Metropolitana Nord;ABP Granollers;Faltes contra el patrimoni;Faltes contra el patrimoni;458;60;4
1;gener;2011;RP  Metropolitana Nord;ABP Granollers;Faltes contra els interessos generals;Faltes contra els interessos generals;1;;
1;gener;2011;RP  Metropolitana Nord;ABP Granollers;Faltes contra les persones;Faltes contra les persones;96;84;
1;gener;2011;RP  Metropolitana Nord;ABP Granollers;Faltes contra l'ordre públic;Faltes contra l'ordre públic;4;4;
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;De l’homicidi i les seves formes;Homicidi per imprudència;1;1;
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;De les falsedats;De la usurpació de l'estat civil;6;3;
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;De les falsedats;Falsedats documentals;3;2;
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;De les falsedats;Falsificació de moneda i efectes timbrats;2;2;1
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;De les falsedats;Usurpació de funcions públiques i intrusisme;1;;1
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;De les lesions;Lesions;21;21;9
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;7;7;4
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;4;4;
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;32;5;6
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;13;4;3
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;38;5;6
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;1;1;
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;1;1;1
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;62;11;7
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;179;6;7
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;50;6;7
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;28;9;2
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;1;;
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;Delictes contra l’honor;Injúria;1;;
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;;1;
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;1;1;1
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;Delictes contra la llibertat;Amenaces;2;1;
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;Delictes contra la llibertat;Coaccions;1;1;
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;Delictes contra la llibertat;Detenció il·legal;1;;
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;1;;4
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;Delictes contra la llibertat i la indemnitat sexuals;Relatius a la prostitució;1;;
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;Delictes contra l'Administració de justícia;Trencament de condemna;7;6;3
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;Delictes contra les relacions familiars;Contra els drets i deures familiars;1;1;
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;Delictes contra l'ordre públic;Desordres públics;1;1;2
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;9;9;7
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;2;1;3
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;Faltes contra el patrimoni;Faltes contra el patrimoni;306;58;2
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;Faltes contra els interessos generals;Faltes contra els interessos generals;1;1;
1;gener;2011;RP  Metropolitana Nord;ABP Mataró;Faltes contra les persones;Faltes contra les persones;31;28;
1;gener;2011;RP  Metropolitana Nord;ABP Mollet del Vallès;De les falsedats;De la usurpació de l'estat civil;2;;
1;gener;2011;RP  Metropolitana Nord;ABP Mollet del Vallès;De les falsedats;Falsedats documentals;2;2;2
1;gener;2011;RP  Metropolitana Nord;ABP Mollet del Vallès;De les lesions;Lesions;16;13;5
1;gener;2011;RP  Metropolitana Nord;ABP Mollet del Vallès;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;4;4;3
1;gener;2011;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;2;1;
1;gener;2011;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;11;2;
1;gener;2011;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;2;1;1
1;gener;2011;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;36;4;4
1;gener;2011;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;53;15;12
1;gener;2011;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;23;3;1
1;gener;2011;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;21;3;3
1;gener;2011;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;18;9;1
1;gener;2011;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra la llibertat;Amenaces;5;4;
1;gener;2011;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra la llibertat;Coaccions;2;2;
1;gener;2011;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;2;2;
1;gener;2011;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra la llibertat i la indemnitat sexuals;Relatius a la prostitució;;;1
1;gener;2011;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;3;3;
1;gener;2011;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra l'Administració de justícia;Trencament de condemna;4;5;2
1;gener;2011;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra les relacions familiars;Contra els drets i deures familiars;1;1;
1;gener;2011;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra l'ordre públic;Organitzacions i grups criminals;2;1;
1;gener;2011;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;2;2;5
1;gener;2011;RP  Metropolitana Nord;ABP Mollet del Vallès;Faltes contra el patrimoni;Faltes contra el patrimoni;138;23;
1;gener;2011;RP  Metropolitana Nord;ABP Mollet del Vallès;Faltes contra les persones;Faltes contra les persones;25;19;
1;gener;2011;RP  Metropolitana Nord;ABP Mollet del Vallès;Faltes contra l'ordre públic;Faltes contra l'ordre públic;3;3;
1;gener;2011;RP  Metropolitana Nord;ABP Premià de Mar;De les falsedats;De la usurpació de l'estat civil;1;;
1;gener;2011;RP  Metropolitana Nord;ABP Premià de Mar;De les lesions;Lesions;10;10;7
1;gener;2011;RP  Metropolitana Nord;ABP Premià de Mar;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;8;7;3
1;gener;2011;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;1;;
1;gener;2011;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;7;;
1;gener;2011;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;1;;
1;gener;2011;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;7;2;1
1;gener;2011;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;32;9;
1;gener;2011;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;62;10;7
1;gener;2011;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;60;4;6
1;gener;2011;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;16;5;5
1;gener;2011;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;12;2;
1;gener;2011;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;1;2;
1;gener;2011;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra la Constitució;Associació il·lícita;;1;
1;gener;2011;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;2;
1;gener;2011;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra la llibertat;Amenaces;4;3;1
1;gener;2011;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra l'Administració de justícia;Encobriment;1;1;1
1;gener;2011;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra l'Administració de justícia;Obstrucció a la justícia i deslleialtat professional;1;1;
1;gener;2011;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra l'Administració de justícia;Trencament de condemna;5;5;2
1;gener;2011;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra les relacions familiars;Contra els drets i deures familiars;2;2;
1;gener;2011;RP  Metropolitana Nord;ABP Premià de Mar;Dels delictes contra els drets dels treballadors;Contra els drets dels treballadors;1;1;1
1;gener;2011;RP  Metropolitana Nord;ABP Premià de Mar;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;2;;
1;gener;2011;RP  Metropolitana Nord;ABP Premià de Mar;Faltes contra el patrimoni;Faltes contra el patrimoni;138;15;
1;gener;2011;RP  Metropolitana Nord;ABP Premià de Mar;Faltes contra els interessos generals;Faltes contra els interessos generals;2;2;
1;gener;2011;RP  Metropolitana Nord;ABP Premià de Mar;Faltes contra les persones;Faltes contra les persones;37;36;
1;gener;2011;RP  Metropolitana Nord;ABP Premià de Mar;Faltes contra l'ordre públic;Faltes contra l'ordre públic;3;3;
