Mes;Nom mes;Any;Regió Policial (RP);Àrea Bàsica Policial (ABP);Títol Codi Penal;Tipus de fet;Coneguts;Resolts;Detencions
1;gener;2014;RP  Metropolitana Nord;ABP Badalona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;107;25;25
1;gener;2014;RP  Metropolitana Nord;ABP Badalona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;99;1;1
1;gener;2014;RP  Metropolitana Nord;ABP Badalona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;167;21;17
1;gener;2014;RP  Metropolitana Nord;ABP Badalona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;35;21;
1;gener;2014;RP  Metropolitana Nord;ABP Badalona;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;;
1;gener;2014;RP  Metropolitana Nord;ABP Badalona;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;1;1;
1;gener;2014;RP  Metropolitana Nord;ABP Badalona;Delictes contra la llibertat;Amenaces;16;15;10
1;gener;2014;RP  Metropolitana Nord;ABP Badalona;Delictes contra la llibertat;Coaccions;1;;
1;gener;2014;RP  Metropolitana Nord;ABP Badalona;Delictes contra la llibertat;Detenció il·legal;1;1;1
1;gener;2014;RP  Metropolitana Nord;ABP Badalona;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;2;1;1
1;gener;2014;RP  Metropolitana Nord;ABP Badalona;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;4;3;2
1;gener;2014;RP  Metropolitana Nord;ABP Badalona;Delictes contra la llibertat i la indemnitat sexuals;Relatius a la prostitució;1;1;
1;gener;2014;RP  Metropolitana Nord;ABP Badalona;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;4;3;
1;gener;2014;RP  Metropolitana Nord;ABP Badalona;Delictes contra l'Administració de justícia;Obstrucció a la justícia i deslleialtat professional;2;;
1;gener;2014;RP  Metropolitana Nord;ABP Badalona;Delictes contra l'Administració de justícia;Realització arbitrària del propi dret;1;1;
1;gener;2014;RP  Metropolitana Nord;ABP Badalona;Delictes contra l'Administració de justícia;Trencament de condemna;7;7;6
1;gener;2014;RP  Metropolitana Nord;ABP Badalona;Delictes contra les relacions familiars;Contra els drets i deures familiars;7;7;
1;gener;2014;RP  Metropolitana Nord;ABP Badalona;Delictes contra l'ordre públic;Desordres públics;1;1;
1;gener;2014;RP  Metropolitana Nord;ABP Badalona;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;13;11;15
1;gener;2014;RP  Metropolitana Nord;ABP Badalona;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;7;3;5
1;gener;2014;RP  Metropolitana Nord;ABP Badalona;Faltes contra el patrimoni;Faltes contra el patrimoni;510;67;4
1;gener;2014;RP  Metropolitana Nord;ABP Badalona;Faltes contra els interessos generals;Faltes contra els interessos generals;6;4;
1;gener;2014;RP  Metropolitana Nord;ABP Badalona;Faltes contra les persones;Faltes contra les persones;79;76;
1;gener;2014;RP  Metropolitana Nord;ABP Badalona;Faltes contra l'ordre públic;Faltes contra l'ordre públic;4;5;
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;De l’homicidi i les seves formes;Homicidi temptativa;2;;
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;De les falsedats;De la usurpació de l'estat civil;2;2;
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;De les falsedats;Falsedats documentals;2;1;
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;De les falsedats;Usurpació de funcions públiques i intrusisme;2;1;1
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;De les lesions;Lesions;8;9;2
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;6;6;2
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;4;;
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;14;5;
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;18;4;1
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;75;9;8
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;3;2;
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;3;4;3
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;61;7;14
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;45;6;2
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;47;19;19
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;13;8;
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;;1;
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;1;1;
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra la llibertat;Amenaces;7;7;5
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra la llibertat;Coaccions;;1;
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;1;;
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;2;1;1
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra la llibertat i la indemnitat sexuals;Assetjament sexual;1;1;
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra la llibertat i la indemnitat sexuals;Exhibicionisme i provocació sexual;1;;
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;5;5;2
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra l'Administració de justícia;Trencament de condemna;5;6;2
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra les relacions familiars;Contra els drets i deures familiars;4;4;
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;3;3;4
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;2;2;2
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;Faltes contra el patrimoni;Faltes contra el patrimoni;363;30;1
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;Faltes contra els interessos generals;Faltes contra els interessos generals;1;1;
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;Faltes contra les persones;Faltes contra les persones;41;39;
1;gener;2014;RP  Metropolitana Nord;ABP Cerdanyola;Faltes contra l'ordre públic;Faltes contra l'ordre públic;8;8;
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;De l’homicidi i les seves formes;Homicidi temptativa;1;1;1
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;De les falsedats;De la usurpació de l'estat civil;5;1;
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;De les falsedats;Falsedats documentals;6;5;
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;De les falsedats;Usurpació de funcions públiques i intrusisme;1;1;
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;De les lesions;Lesions;37;38;13
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;3;3;2
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;7;12;
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;30;4;
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;30;11;1
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;128;22;14
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;6;4;1
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;260;30;25
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;143;9;4
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;48;10;6
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;17;6;
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;2;2;1
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;5;5;
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Delictes contra la llibertat;Amenaces;14;11;6
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Delictes contra la llibertat;Coaccions;2;2;
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Delictes contra la llibertat;Detenció il·legal;1;1;1
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;1;;
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;3;2;2
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Delictes contra la llibertat i la indemnitat sexuals;Assetjament sexual;1;;
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Delictes contra la llibertat i la indemnitat sexuals;Exhibicionisme i provocació sexual;1;1;1
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Delictes contra la llibertat i la indemnitat sexuals;Relatius a la prostitució;1;;
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;3;1;
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Delictes contra l'Administració de justícia;Trencament de condemna;3;3;
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Delictes contra les relacions familiars;Contra els drets i deures familiars;2;2;
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Delictes contra l'ordre públic;Organitzacions i grups criminals;;;1
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;6;6;4
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;2;2;1
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Dels delictes contra la seguretat col·lectiva;Incendi;;1;
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Faltes contra el patrimoni;Faltes contra el patrimoni;450;49;1
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Faltes contra els interessos generals;Faltes contra els interessos generals;4;1;
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Faltes contra les persones;Faltes contra les persones;113;108;
1;gener;2014;RP  Metropolitana Nord;ABP Granollers;Faltes contra l'ordre públic;Faltes contra l'ordre públic;7;7;
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;De les falsedats;De la usurpació de l'estat civil;1;;
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;De les falsedats;Falsedats documentals;1;2;
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;De les lesions;Lesions;11;10;5
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;9;8;6
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;5;5;
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;31;6;
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;16;6;1
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Extorsió;1;1;
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;69;8;3
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;1;;
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;3;3;1
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;72;14;11
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;95;13;6
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;61;11;4
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;32;15;
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;;1;
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;2;1;
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Delictes contra la llibertat;Amenaces;3;3;
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Delictes contra la llibertat;Coaccions;3;1;
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;3;2;1
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;2;2;2
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Delictes contra la llibertat i la indemnitat sexuals;Assetjament sexual;1;1;
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Delictes contra la llibertat i la indemnitat sexuals;Exhibicionisme i provocació sexual;1;;
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;1;2;
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Delictes contra l'Administració de justícia;Obstrucció a la justícia i deslleialtat professional;3;3;4
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Delictes contra l'Administració de justícia;Trencament de condemna;5;5;4
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Delictes contra les relacions familiars;Contra els drets i deures familiars;6;6;
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;5;5;5
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;1;1;2
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;2;2;
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Faltes contra el patrimoni;Faltes contra el patrimoni;344;35;
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Faltes contra els interessos generals;Faltes contra els interessos generals;;1;
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Faltes contra les persones;Faltes contra les persones;35;37;
1;gener;2014;RP  Metropolitana Nord;ABP Mataró;Faltes contra l'ordre públic;Faltes contra l'ordre públic;1;1;
1;gener;2014;RP  Metropolitana Nord;ABP Mollet del Vallès;De les falsedats;De la usurpació de l'estat civil;3;;
1;gener;2014;RP  Metropolitana Nord;ABP Mollet del Vallès;De les falsedats;Falsedats documentals;4;3;
1;gener;2014;RP  Metropolitana Nord;ABP Mollet del Vallès;De les falsedats;Usurpació de funcions públiques i intrusisme;1;;
1;gener;2014;RP  Metropolitana Nord;ABP Mollet del Vallès;De les lesions;Lesions;11;10;5
1;gener;2014;RP  Metropolitana Nord;ABP Mollet del Vallès;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;2;2;1
1;gener;2014;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;6;6;
1;gener;2014;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;6;3;
1;gener;2014;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;6;2;1
1;gener;2014;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;31;8;4
1;gener;2014;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;2;1;
1;gener;2014;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;6;3;1
1;gener;2014;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;50;12;4
1;gener;2014;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;50;2;1
1;gener;2014;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;20;5;10
1;gener;2014;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;4;1;1
1;gener;2014;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;1;;
1;gener;2014;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;;
1;gener;2014;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra la llibertat;Amenaces;8;5;
1;gener;2014;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra la llibertat;Coaccions;1;1;2
1;gener;2014;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;1;1;1
1;gener;2014;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra la llibertat i la indemnitat sexuals;Exhibicionisme i provocació sexual;1;1;1
1;gener;2014;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra l'Administració de justícia;Trencament de condemna;6;7;2
1;gener;2014;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra les relacions familiars;Contra els drets i deures familiars;5;4;
1;gener;2014;RP  Metropolitana Nord;ABP Mollet del Vallès;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;3;3;5
1;gener;2014;RP  Metropolitana Nord;ABP Mollet del Vallès;Dels delictes contra els drets dels treballadors;Contra els drets dels treballadors;;;1
1;gener;2014;RP  Metropolitana Nord;ABP Mollet del Vallès;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;1;1;1
1;gener;2014;RP  Metropolitana Nord;ABP Mollet del Vallès;Faltes contra el patrimoni;Faltes contra el patrimoni;174;23;
1;gener;2014;RP  Metropolitana Nord;ABP Mollet del Vallès;Faltes contra les persones;Faltes contra les persones;26;22;
1;gener;2014;RP  Metropolitana Nord;ABP Mollet del Vallès;Faltes contra l'ordre públic;Faltes contra l'ordre públic;2;2;
1;gener;2014;RP  Metropolitana Nord;ABP Premià de Mar;De les lesions;Lesions;11;11;3
1;gener;2014;RP  Metropolitana Nord;ABP Premià de Mar;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;11;10;1
1;gener;2014;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;4;2;
1;gener;2014;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;11;1;
1;gener;2014;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;15;1;
1;gener;2014;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;18;2;1
1;gener;2014;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;2;1;
